sensor_id,date,avg_tens,max_temp,sum_rain,sum_irr,avg_tens_lag1,avg_tens_lag2,avg_tens_lag3,max_temp_lag1,max_temp_lag2,max_temp_lag3,sum_rain_lag1,sum_rain_lag2,sum_rain_lag3,sum_irr_lag1,sum_irr_lag2,sum_irr_lag3
61,2023-05-01,84.45138888888889,19.3333333333,0.0,0.0,79.01234567901234,73.11111111111111,68.82666666666667,22.65,23.35,19.1,0.0,0.0,0.0,0.0,0.0,0.0
61,2023-05-02,84.70666666666666,18.3666666667,2.5833333333,0.0,84.45138888888889,79.01234567901234,73.11111111111111,19.3333333333,22.65,23.35,0.0,0.0,0.0,0.0,0.0,0.0
61,2023-05-03,79.66666666666667,23.3,0.0,0.0,84.70666666666666,84.45138888888889,79.01234567901234,18.3666666667,19.3333333333,22.65,2.5833333333,0.0,0.0,0.0,0.0,0.0
61,2023-05-04,84.79245283018868,23.9,0.0,0.0,79.66666666666667,84.70666666666666,84.45138888888889,23.3,18.3666666667,19.3333333333,0.0,2.5833333333,0.0,0.0,0.0,0.0
61,2023-05-05,92.12820512820512,26.1666666667,0.0,0.0,84.79245283018868,79.66666666666667,84.70666666666666,23.9,23.3,18.3666666667,0.0,0.0,2.5833333333,0.0,0.0,0.0
61,2023-05-06,101.49382716049382,24.3,0.0,0.0,92.12820512820512,84.79245283018868,79.66666666666667,26.1666666667,23.9,23.3,0.0,0.0,0.0,0.0,0.0,0.0
61,2023-05-07,111.62573099415204,25.62,0.0,0.0,101.49382716049382,92.12820512820512,84.79245283018868,24.3,26.1666666667,23.9,0.0,0.0,0.0,0.0,0.0,0.0
61,2023-05-08,122.0794701986755,19.3,1.3466666667,0.0,111.62573099415204,101.49382716049382,92.12820512820512,25.62,24.3,26.1666666667,0.0,0.0,0.0,0.0,0.0,0.0
61,2023-05-09,128.35757575757577,20.68,2.02,0.0,122.0794701986755,111.62573099415204,101.49382716049382,19.3,25.62,24.3,1.3466666667,0.0,0.0,0.0,0.0,0.0
61,2023-05-10,87.97986577181209,15.025,13.0466666667,0.0,128.35757575757577,122.0794701986755,111.62573099415204,20.68,19.3,25.62,2.02,1.3466666667,0.0,0.0,0.0,0.0
61,2023-05-11,35.78260869565217,13.34,5.8500000002,0.0,87.97986577181209,128.35757575757577,122.0794701986755,15.025,20.68,19.3,13.0466666667,2.02,1.3466666667,0.0,0.0,0.0
61,2023-05-12,40.73033707865169,17.0,1.3333333334,0.0,35.78260869565217,87.97986577181209,128.35757575757577,13.34,15.025,20.68,5.8500000002,13.0466666667,2.02,0.0,0.0,0.0
61,2023-05-13,48.4,20.2333333333,0.1733333334,0.0,40.73033707865169,35.78260869565217,87.97986577181209,17.0,13.34,15.025,1.3333333334,5.8500000002,13.0466666667,0.0,0.0,0.0
61,2023-05-14,54.75324675324676,16.42,0.6066666667,0.0,48.4,40.73033707865169,35.78260869565217,20.2333333333,17.0,13.34,0.1733333334,1.3333333334,5.8500000002,0.0,0.0,0.0
61,2023-05-15,57.85276073619632,23.2333333333,0.0,0.0,54.75324675324676,48.4,40.73033707865169,16.42,20.2333333333,17.0,0.6066666667,0.1733333334,1.3333333334,0.0,0.0,0.0
61,2023-05-16,64.31927710843374,17.32,0.2133333333,0.0,57.85276073619632,54.75324675324676,48.4,23.2333333333,16.42,20.2333333333,0.0,0.6066666667,0.1733333334,0.0,0.0,0.0
